Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
141362,-6.498406248,5.824484697,-5.59195638,-1.140366216,-2.317981644,0.102825041,-3.123607084,4.885833886,0.386238592,1.489372651,-0.255048539,2.967325515,1.547513029,2.836475371,0.247945031,-0.00520406,1.457636641,-0.412405612,-0.952948848,0.53841227,0.508549896,1.373048773,0.573346597,-1.630486792,-0.011230569,-0.054476115,0.375750513,0.174415792,1.79,0
141437,0.060365709,0.94214002,-0.590147206,-0.548350462,0.989214415,-1.312358852,1.608582099,-0.569163175,-0.444584808,-0.540646677,-0.799379827,0.536776994,0.806585237,0.312228099,-0.395686547,-1.137886697,-0.028951927,-0.652788942,0.517834789,-0.097931426,0.232066533,0.868545831,-0.303016797,0.01575751,0.177982799,0.261695422,-0.092948791,0.04300162,23,0
141460,2.042379595,-0.546635007,-1.920199647,-2.064365206,-0.14198659,-1.703252536,0.376983099,-0.433602211,1.542599117,-1.033106115,1.384653089,1.672127787,-0.068331333,0.834108169,0.452945249,-1.281467316,-0.196257154,0.184764855,1.264990196,-0.160970523,0.202714772,0.789949707,-0.054355926,0.06785752,0.410615055,-0.724220331,0.005425604,-0.067209164,35,0
141494,-1.454653548,-1.259834062,-1.282938473,0.04845606,1.60426393,-2.150733609,-0.440424564,0.449934591,0.336281111,-1.299900498,0.633831415,0.702569046,-0.882340403,-0.708316496,-1.461127593,0.304767104,0.872270435,0.842688086,0.015642132,0.271244376,0.290904005,0.151000369,0.39913237,-0.046743228,-2.017345601,-0.4972932,0.269565585,0.002126513,36.98,0
141516,-2.31490961,0.547014688,0.854636816,-0.562815932,1.074452352,-1.085413255,1.166879921,-0.62491673,0.082953739,-0.28434027,-0.693980884,0.833334292,1.312933153,-0.410110551,-0.337477275,-0.548350245,-0.422720192,-0.787005061,0.354206642,-0.651121134,-0.3100325,-0.510981834,-0.277303624,0.018181526,0.803226883,-0.489386555,-0.929369723,0.478036101,24.06,0
141565,0.114965048,0.766761547,-0.494132199,0.116771978,0.868168535,-0.477982006,0.438495665,0.06307334,-0.186207089,-0.159325099,1.200303607,0.281744447,-0.62384403,-0.658246292,-0.155888357,0.056227349,0.653662125,0.334655312,1.028926836,0.06219857,-0.284412899,-0.706865472,0.131404856,0.600742122,-0.604264275,0.262937855,0.099144631,0.010809718,4.49,1
141577,-1.060628652,0.521264873,1.556213107,-0.069829724,0.580663549,-0.665091888,0.749938402,0.11344715,0.250716055,-0.856365568,0.238548779,0.690756697,-1.770359582,0.002175038,-3.431693206,-0.358012611,-0.326167791,-0.452570995,-0.845218409,-0.512293988,-0.204847208,-0.446740038,-0.229350842,0.484629312,0.136100887,-1.0666762,0.027451227,0.099902444,5,0
141715,-0.029692226,1.359323954,-0.55191033,1.042065825,0.650463406,-0.092849876,0.315595462,0.292633453,-0.882663914,-0.568187932,-0.812108612,-0.002623971,0.843738978,-0.532976722,1.363071087,-0.676788373,1.517975996,0.187550595,2.800505864,0.21298842,-0.198905498,-0.506206353,0.091587546,0.224878583,-0.975240996,0.550536237,0.091285291,0.162789896,1.98,0
141735,2.046486698,-0.114326857,-1.208174962,0.20933802,0.100915855,-0.666609254,0.07132571,-0.16101992,0.313749906,0.243651237,0.602835128,0.980312946,0.013423828,0.455477696,-0.62813882,0.206607899,-0.678651211,-0.24275598,0.582829881,-0.202510246,-0.26349452,-0.661360778,0.279804894,-0.407484516,-0.277667867,0.202757167,-0.075321639,-0.074111738,1.98,0
141856,-0.716488843,-0.815458348,-0.862605382,-0.477556559,1.718340902,1.347223578,0.781720612,0.520588288,0.330298405,-0.58532284,-1.277020312,-0.538431563,-1.319215291,0.486650474,0.624554715,-1.115004383,0.542434884,-2.062788432,-1.332562582,0.356115851,0.024048287,-0.175513906,0.745717583,-2.422942684,-0.760945078,0.168526567,0.245235724,0.108553624,209.37,0
141864,1.978852946,-0.107863721,-1.79025166,1.241287107,0.341723373,-0.708695835,0.334058868,-0.071576195,0.452456585,0.515732273,-0.118569735,-0.814305373,-3.520772961,1.357355969,-0.838597729,-0.293667539,-0.311624818,0.341533152,0.206927636,-0.458068994,0.051553173,0.153928554,-0.028696466,-0.477747579,0.357145683,-0.477255596,-0.042745688,-0.079980476,22.92,0
141907,-1.987388065,-0.162938543,0.677556017,-0.738843808,0.585937538,1.998964238,-0.973289476,-2.112337214,0.072287976,-1.212190889,0.6011807,0.395097152,-1.034575433,0.658851179,1.054467922,-0.045876515,-0.106042704,-0.059036821,-0.690367416,-0.023789581,-1.06603138,1.564942162,0.152614383,-1.614538468,-0.236998441,0.098494525,0.336533309,-0.027673781,149.77,0
141922,-0.311064517,0.87479951,-0.234145835,-1.434284195,1.498992519,-1.123917836,1.631601388,-0.359120385,-0.111427956,-1.168824565,-1.843746251,0.045837433,-0.011026872,0.233833659,-1.459259653,-0.207124525,-0.896251815,-0.421602129,-0.811103622,-0.304187966,0.064277309,0.301612361,-0.395066747,-0.632896938,0.20251731,-0.459205955,0.114612973,0.158177855,1,0
141925,0.120301418,1.974141135,-0.434086817,5.3907931,1.289683729,0.280590024,0.221962545,0.067826755,-1.387054053,-0.04512533,0.195839104,-0.629085831,0.681222338,-4.71552124,-0.287876291,0.497433587,3.871617564,1.492394037,0.506039979,0.205691232,-0.038689615,0.204553809,-0.167312971,0.791547134,-0.223675472,0.473223171,-0.160201937,0.065039452,0.76,1
141951,2.095083769,0.223057495,-1.850007666,0.303877636,0.74862531,-0.53671247,0.242222397,-0.25150134,0.342538987,-0.420630335,-0.679239273,0.656980261,1.304494672,-1.096443493,0.153499405,0.320854133,0.31570558,-0.408471636,0.125531513,-0.073503977,-0.371729125,-0.899594832,0.282228343,0.111659341,-0.179546274,0.197923133,-0.052425663,-0.032558193,1.98,0
141986,-0.242964212,0.181160494,0.011385542,-2.337036904,0.374596547,-1.558314971,1.221375276,-0.313668706,0.621611571,-1.374064752,-1.242345127,-0.136145293,-0.764733104,0.211897083,-0.810954576,-0.005121446,-0.707279037,-0.304757465,-0.965695161,-0.214953965,0.30439179,0.865820747,-0.00533341,0.105200385,-0.691862501,0.435849397,0.108513887,0.217554149,55.99,0
142005,-0.502855313,0.689958451,-0.200269122,-0.507043428,0.328855813,-1.182123539,0.685641044,0.213111311,-0.168456032,-0.848335518,-1.559565292,-0.278493585,-0.954179171,0.682939592,-0.705082756,-0.064636454,-0.165753238,-0.512455423,0.047128861,-0.250463761,-0.046739767,-0.306182174,0.165795909,-0.122764749,-0.98527806,0.115604683,0.029967113,0.123245177,26.17,0
142150,1.927644452,-0.383220809,0.180117682,0.615023561,-1.237678651,-1.110809702,-0.576139669,-0.185599739,1.066631544,-0.036132004,-0.002999045,1.211751838,1.06964343,-0.436046532,0.172163944,0.000300858,-0.204400985,-0.399991623,-0.605365861,-0.142742245,0.284517967,1.100118792,0.228956591,1.035194813,-0.339608881,0.680411562,-0.019971318,-0.037836353,11.59,0
142151,1.473130093,-0.771460552,-1.935011118,1.648650181,0.002056354,-1.161882028,0.969144889,-0.457523897,0.339597968,0.164073002,-1.203433236,-0.282088174,-1.339599048,0.819689574,-0.405996985,-0.591976346,-0.106509168,-0.376158468,-0.240566658,0.225142341,0.208217956,0.105906001,-0.250718153,0.035859201,0.326682823,-0.522440796,-0.08026916,-0.013061679,300,0
142229,0.017357533,1.056866029,-0.594401863,-0.780435077,1.205193489,-0.261073688,0.85911124,0.014563371,-0.246958478,-0.559758507,0.666348427,0.562203857,0.255576166,-0.93281452,-0.928522781,0.630179746,-0.064850386,0.383064175,0.2274855,0.046097956,-0.29749582,-0.783999728,0.02652239,0.097019127,-0.396812203,0.107957714,0.081185619,0.071249249,0.99,0
142249,2.233030767,-0.62199755,-1.291388994,-0.873517526,-0.576610495,-1.436008738,-0.267862012,-0.468391934,-0.62079469,0.86522531,-0.516210206,-0.306406809,0.781721772,-0.087241089,0.260118638,0.849621028,0.118825647,-1.379602143,0.416917082,-0.005399694,0.437767745,1.325745797,-0.015710809,0.123749836,0.224086589,0.064499233,-0.034419766,-0.064912608,10,0
142269,-2.814852905,-3.79169955,-1.430257104,-0.837835179,-0.055865826,-1.658613904,1.091159658,-0.033756522,-1.599621764,-0.451673164,-1.079937516,-0.317769714,1.312239178,0.300279459,-0.255425452,1.11664239,0.046968418,-0.854458907,0.059273008,1.956947151,1.217859971,1.487775064,1.252821682,-0.074294327,-0.553242105,-0.18180399,-0.047754319,-0.167981685,600,0
142280,-1.169203413,1.863413535,-2.515135481,5.463680646,-0.297971323,1.36491804,0.759218697,-0.118860977,-2.293921422,-0.423783865,2.375875617,-3.244827299,-0.556619005,-5.152474834,0.050906325,-1.022045026,-1.646504846,0.126459753,1.819012764,-0.299374113,-0.39308999,-0.70869235,0.471308703,-0.078616047,-0.544654651,0.014776756,-0.240929959,-0.781055196,324.59,1
142308,1.808885801,-0.699901907,-1.411926594,-0.101255638,0.479881646,1.048999772,-0.329081096,0.385854691,1.046042095,-0.162235115,0.610352962,0.665157053,-1.324326018,0.591344128,-0.035197629,-0.94115175,0.316977203,-1.139174603,-0.195139697,-0.272403056,-0.055586583,-0.008415537,0.175069088,-1.647140738,-0.286039922,0.021526714,0.002424677,-0.076125132,60,0
142387,-0.873331894,0.331855557,0.421942978,-0.020139444,2.191629146,1.508493914,0.497914506,0.605496775,-1.696856547,0.307927263,0.287300716,-0.951533174,-1.595108497,0.69626427,-0.501203881,0.836054074,-0.519967657,-1.028400148,-2.155362302,-0.117998883,0.313478298,0.561314914,-0.129828222,-0.882350854,-0.358998088,2.370756589,-0.106685921,0.076327959,28.74,0
142394,-3.367769574,0.099249443,-6.148487449,3.401955368,0.458306649,-1.571629715,-1.358707981,0.672409369,-3.188001162,-4.93742666,3.723932534,-4.603176149,1.019179552,-6.6190902,-0.590223956,-4.472547557,-7.165044387,-1.581128191,1.930379709,0.264698704,0.861308008,1.249301388,1.850627159,-0.1174712,1.219815396,0.000250619,1.036011383,0.004366755,320.01,1
142409,-1.172182919,1.66171287,-3.049637019,2.555058434,3.669034614,-3.162998372,-5.985640116,-2.179935239,-1.120292277,-3.07555831,0.997448763,-3.191914768,-1.514856776,-4.267296067,-0.159553975,-2.916462628,-2.819906111,-1.417230801,0.325194943,0.548106363,-0.812097797,-0.295360726,-5.988806443,0.714380801,-1.600023592,-0.634782934,0.822713228,0.494375178,2,1
142565,2.142451187,-0.385243139,-1.693889257,0.536811108,0.004128114,-0.713470398,0.032999702,-0.214375944,-0.880947861,1.28823873,-0.070210271,-0.129523995,-1.351192124,0.820198473,-1.247886048,-1.833421353,-0.216630644,1.536071511,-0.491315653,-0.782851454,-0.307672106,-0.276295442,0.044816637,-0.411379414,0.332323684,-0.485207056,-0.00343445,-0.074395541,1,0
142577,2.085597822,-0.808356825,-2.617869387,-0.940673138,0.200776162,-1.421604921,0.508384704,-0.56586811,-1.258165717,1.075546965,0.648795516,-0.250518081,-0.430014283,0.701167758,-1.174075971,0.371440433,0.209444088,-1.110393662,1.129313668,0.126694125,0.564798215,1.450546792,-0.364381223,-0.235440899,0.730730316,0.290924976,-0.120256368,-0.089854712,110.6,0
142578,-2.262296281,0.212430315,0.222363505,-2.52226231,0.049222131,-0.211145955,-0.333197955,1.01377264,-1.678439099,-0.222760638,0.187905398,0.193508026,0.697168411,0.29744883,-0.973859052,1.990587189,-0.289739898,-1.029909278,0.709747845,0.160269599,-0.269612289,-1.060971911,0.215608033,0.035022103,0.644898403,-0.62733286,0.238076698,-0.249115581,5.98,0
142637,-2.236399531,-7.96450434,-5.143583925,0.845920081,-1.957944808,-0.414322547,3.379534482,-1.039732758,-1.474555055,0.045260863,0.886306527,-0.375735119,-0.622791887,1.321617993,-0.814909646,0.61551462,0.411386939,-0.665568391,0.299365558,4.650799442,1.926820519,0.237176758,-2.243102673,0.962758089,-0.134905371,-0.001193468,-0.549603948,0.30778411,2340,0
142648,1.504342344,-2.802077326,-1.316227387,-1.579012795,-1.136610979,1.290816613,-1.260116166,0.393502717,-1.047076091,1.484133711,0.466134361,-0.900979488,-1.156070218,0.100298994,0.259858113,-0.812717347,0.893632831,-0.364726356,-0.856008785,0.073785235,0.13086034,0.145515091,-0.02139031,-1.679188819,-0.622458097,-0.094279797,-0.002104014,-0.016999112,350,0
142671,-0.796909259,1.750009923,-0.985366203,-1.311840194,1.092599674,-1.684517041,1.880233087,-0.658910648,0.497474065,0.956266551,-0.730689751,-0.144076181,-0.247220909,0.22469386,-0.047500367,-0.878289661,-0.509373788,-0.54932846,-0.299747911,0.509962625,0.079630425,0.881746905,-0.249135718,-0.044281739,-0.135170311,0.084862139,0.655098435,0.284380003,0.77,0
142840,-3.613850455,-0.922135693,-4.749887364,3.373001328,-0.545207025,-1.171301063,-4.172314571,1.517015943,-1.775832681,-3.754053923,2.731575782,-3.489374647,1.547380089,-4.571267731,-0.517958569,-4.239086531,-9.25063451,-2.434827803,1.987386277,-0.320540973,0.786787019,0.893064859,1.034906567,0.09767108,-1.345551125,-0.788328913,1.055441975,0.099971403,144.8,1
142890,-5.142079011,5.068717325,-4.377298486,-0.598313681,-2.631816117,-1.81113408,-2.227628962,3.631985485,0.235442159,0.755476541,-1.837916706,1.980901465,1.431582741,2.395583919,0.19603731,0.335113038,0.962892145,0.144286552,-0.387443005,0.34288625,0.474933737,1.12060354,0.477148367,0.001296415,-0.043893361,-0.153061359,0.436976313,0.36615239,2.69,0
142936,1.910245514,-0.443019593,-0.951392513,0.415159147,-0.229649879,-0.264008379,-0.298397102,0.064272971,0.668733013,0.269826887,0.666568881,0.374109741,-1.195802024,0.54981746,-0.269088245,0.351320897,-0.612097463,0.274786188,0.146033306,-0.170366416,0.024765203,0.004546821,0.227264184,0.753369533,-0.272827394,0.169984253,-0.06381845,-0.051228595,47.9,0
142954,-0.81040525,0.132637243,1.23221629,0.981721766,0.66399749,0.134903008,0.493459547,-0.207275754,0.229045937,0.167760096,-0.929116632,-0.179841139,0.009368952,-0.261551289,0.823740815,-0.194866665,-0.437683785,0.008535895,0.59082141,-0.117377782,-0.185102395,-0.246733054,0.058155854,0.626060013,-0.917200187,-0.958451099,-0.105876612,0.091589453,90,0
142961,0.457845399,1.373769481,-0.488926009,2.805350941,1.77738606,0.10049206,1.29501592,-0.135857218,-1.695822456,0.955004467,-1.702228401,-0.240056328,0.456475053,0.139567417,-1.890974493,0.372379299,-0.798201085,-0.697061608,-1.497152233,-0.264704752,0.105593016,0.371014424,0.051104717,0.401524197,-0.724765817,-0.202880696,0.092123881,0.094955854,0,1
142994,1.958692167,-1.39617998,-2.781756044,-1.801393191,1.766636785,3.293101368,-0.789162133,0.714595728,-0.506020534,0.711692352,-0.004259875,-0.347029612,-0.080477346,0.080844936,-0.072685994,0.536857667,0.367683614,-2.022559856,0.733383637,0.269395873,0.039808677,-0.210582022,0.160579707,0.712352698,-0.081348167,-0.319889149,-0.035245571,-0.045838226,134,0
143071,0.388060682,-0.882457438,1.43809196,-0.822454368,-1.736748541,0.651127255,-1.660707451,0.231234517,-1.592932061,1.984650842,0.421914979,-0.803319496,0.22194254,-0.688967484,0.81467702,-0.886811215,0.988415798,1.271314505,2.645195831,-0.134149379,-0.072256386,0.330068444,-0.003947299,-0.405739966,-0.705275031,0.191638428,-0.130655363,-0.061973349,26.5,0
143354,1.11833066,2.074438871,-3.837518277,5.448059692,0.071815968,-1.020509228,-1.808574442,0.521743506,-2.032638249,-2.732791967,3.27407531,-3.541687479,-0.94682018,-7.555728941,-1.767005146,-0.642332574,-2.114429193,0.183327413,-1.177792507,0.163513485,0.289861124,-0.17271801,-0.021909518,-0.376560089,0.192817419,0.114107224,0.500995608,0.25953327,1,1
143434,-2.729481972,3.312494563,-4.242710444,5.036985077,-0.376561161,-1.532461753,-3.449158503,1.856839319,-3.623333689,-5.653637686,3.942315826,-5.883724361,-1.347813737,-9.266120185,-2.459556325,-2.205644483,-5.709086805,-1.11393664,-1.556530212,0.164287793,0.727415064,-0.301431745,-0.502433327,-0.462308576,0.510682747,0.046664693,0.51464578,0.140998673,1,1
143438,-5.256433834,0.364541283,-5.412085016,2.400031491,0.697301199,-1.998755028,-5.835532442,-0.887739383,-2.828286641,-4.614507733,2.710696679,-3.158155698,1.083609148,-3.415151948,-1.053870032,-3.751030733,-9.261640987,-2.955165222,0.606570797,-0.40368491,-0.648259077,0.511284975,-1.110044523,0.178986971,0.220235348,-0.69980855,0.580486717,-0.17362987,8.9,1
143447,-0.004038217,0.483433587,0.228639033,-0.600462215,0.651202845,-0.341477395,0.791619312,-0.020417209,-0.112757337,-0.506335458,0.102107416,0.510757175,-0.503315586,0.177958487,-1.70125252,-0.270424017,-0.439887825,0.133526536,0.297951211,-0.161584797,0.241694905,0.872172104,-0.317018748,-0.315815589,0.001408679,0.669901098,0.005779184,0.023469883,11.49,0
143456,-2.006581754,3.676577412,-5.463810784,7.232058275,-1.627859462,-0.996754564,-4.299832586,2.268866755,-3.651067034,-4.40092985,4.213212894,-5.737815168,-0.875693367,-8.893726336,-0.562433777,-3.281783735,-4.368985909,-0.736733765,1.609292904,0.474414053,0.713906864,-0.063867591,0.167947319,-0.449863969,0.023702098,0.536905295,0.485864027,-0.042393481,1,1
143529,-0.183232236,0.268158251,-1.103095159,-1.299088271,2.56380483,3.762629053,0.292325649,0.747866188,-1.794087657,0.617248892,-0.470570337,-0.57207015,0.030092826,0.478671943,0.636206678,-1.826558473,-0.377156639,1.452018306,-1.123715768,-0.492402557,0.01721635,0.459810682,-0.162797332,0.67463189,-0.248597246,-0.429510955,0.146458911,0.172231192,60,0
143557,0.158118336,0.952147718,-1.451158657,-0.141645538,0.486383032,-0.880872654,0.69078373,0.202817939,-0.021152815,-1.196558381,-1.38006787,-0.723236423,-0.572680294,-0.513570252,0.8443614,0.448822321,0.485713223,1.027097237,-0.059869729,-0.155827644,0.300213848,0.751914759,-0.049440403,-0.88014798,-0.186246868,-0.098775085,-0.088020858,-0.050500237,61.85,0
143557,-6.648433312,6.116243517,-5.764698288,-1.240879455,-2.006725205,-0.708459188,-2.588202782,4.038449646,0.134517972,1.038530417,-0.632672308,2.534875672,1.797612306,1.069931789,-1.228823952,1.351149875,1.5177067,0.54537422,-0.014618836,0.268528586,0.110041695,-0.719070684,0.494475109,-0.31530359,0.648414,0.288141321,-1.214272383,0.083795774,2.75,0
143756,2.045373669,-0.006738653,-1.839360574,0.235314508,0.530825103,-0.33021543,-0.033552685,0.034774775,0.463321385,-0.176304859,0.672643395,0.018580052,-1.354962831,-0.385215587,-0.273836955,0.607958315,0.24734863,0.367829997,0.395031136,-0.231713366,-0.343524349,-0.97758347,0.313782738,0.088315382,-0.30910361,0.18295462,-0.072623399,-0.047404907,0.89,0
143783,2.099710169,-0.679966237,-2.749907535,-0.671796648,0.182656131,-1.398826989,0.234283847,-0.439490686,-0.608249799,0.356798529,-0.769290876,-1.612149095,-1.479953113,-0.759851114,-0.281747777,0.737423492,1.51675168,-1.009644856,0.670337667,0.090316866,0.273916093,0.59937805,-0.146626009,0.596642056,0.453231964,0.076249759,-0.087543031,-0.036698518,100.8,0
143965,-0.442672968,1.765596082,-0.016809856,2.831719092,1.097579153,0.299474605,0.694396697,0.398456766,-2.367363408,1.079375069,0.360856187,0.534212618,0.818630462,0.681132323,-1.389850515,0.972825916,-1.039950687,0.457385889,-1.15259746,-0.255823251,0.512347249,1.285536831,0.064301706,0.778238746,-0.955166531,-0.063172867,-0.013598432,0.1933729,6.05,0
144083,2.115344121,-0.141290739,-1.618052599,-0.020266821,0.576547706,-0.107158326,0.049670702,-0.097731375,0.382492472,0.245415651,-0.273754543,0.651533777,0.173326313,0.399078467,-0.55538369,0.492336058,-1.033507506,0.077690586,0.951479346,-0.171549831,-0.327921455,-0.842383156,0.159055896,-1.387211243,-0.147543998,0.26343786,-0.076677709,-0.084053359,1.98,0
144135,1.81964337,-0.799416872,-0.464422167,0.411932301,-0.4929552,0.407019017,-0.745957156,0.130507065,1.320725368,-0.037201407,-1.560460753,0.152046449,0.501839648,-0.352725264,0.816690451,0.877279278,-0.961390158,0.336964044,-0.125113155,0.087535893,0.034707233,-0.012798677,0.163017231,0.04809018,-0.45343343,0.166138136,-0.016677463,-0.015221863,115.8,0
144142,2.205379464,-0.451035417,-2.028416047,-0.556394936,0.160604575,-1.005987932,0.238366758,-0.451289181,-1.214235389,1.110432337,0.420503216,0.89405144,0.851096247,0.46007584,-1.232774523,-1.873034973,-0.248895447,1.071598255,-0.170121404,-0.561351672,-0.228720646,0.005698849,-0.019307479,-0.339129517,0.285551672,0.830630266,-0.09684817,-0.093264724,10,0
144147,2.306895496,-1.383539534,-1.342750864,-1.942554118,-0.493116787,0.446151172,-1.180571331,-0.00614542,-1.529907502,1.684420791,-0.053725947,0.139784688,1.652610184,-0.54271985,-0.834931874,-0.1319583,-0.174436288,0.526997119,0.485564379,-0.281934507,-0.194834684,-0.064678697,0.136054999,-0.403597209,-0.086765043,-0.187546413,0.013961771,-0.058662855,25.5,0
144321,-0.351370565,0.817949142,-1.93833692,-1.525449429,2.993513122,3.159313195,0.191348156,1.089413808,-0.107025324,-0.702431895,0.089658833,-0.088681154,-0.385688876,-0.683642862,0.162735867,0.249080277,0.406091171,-0.367694858,-0.387026094,-0.023019979,-0.335534867,-0.881150693,0.246197412,0.589429033,-0.409588811,0.130025997,-0.1614579,-0.230616501,8.99,0
144392,-0.782208237,0.906093844,-1.804274291,-2.09393137,3.419741649,2.931795205,0.701285063,1.094683244,-1.031043668,-1.047994204,-0.512678504,-0.041211118,-0.554299411,1.010166667,-0.662205881,-0.421304508,-0.267543794,-0.747803974,-0.633313389,-0.233139677,0.211967606,0.403810805,-0.409407336,0.77860191,0.553731728,0.639626355,-0.1088132,0.009501158,0.76,0
144413,0.127404964,-0.768239507,0.01036082,-3.097648037,0.492347593,-0.743434364,0.159558787,-0.404315799,-2.009597995,1.06030791,-1.532243957,-1.603268701,0.214631873,-0.449801491,-0.474546138,-0.378139832,-0.182258775,0.293878832,-0.968214172,-0.296218901,0.170428537,0.959034774,-0.116168525,0.270230931,-0.607606723,-0.204518425,0.032928885,0.0048366,15,0
144464,-0.016577669,-0.800830249,0.760644985,-2.868643649,-0.152527687,0.174083783,0.101657551,-0.244203438,-2.173211357,1.06811879,-0.214790447,-0.371442807,1.404369621,-0.842910694,-1.301562806,-0.153611622,-0.419143028,0.817902518,0.327252586,-0.027815014,-0.066567736,0.321945107,-0.083752167,-1.037479427,-0.405416203,-0.244994968,0.003550659,-0.05417533,76.65,0
144470,2.147257031,-1.2044251,-1.799626656,-1.933751905,1.306593747,3.647799807,-1.598667543,0.974291074,-0.080943925,0.727024695,0.063124762,-0.331355544,0.127656263,-0.262970537,0.626679295,1.179705679,0.033932665,-1.6484821,0.495449578,0.044510832,-0.046234021,-0.22733225,0.427150239,0.67576982,-0.458835147,-0.464307136,0.03263735,-0.046660402,9.39,0
144476,-0.80607076,0.546356868,-0.38635297,-0.246324384,0.64799926,-1.439996367,0.802075474,0.209730122,-0.321544678,-0.797115444,-1.61641094,-0.953160758,-2.27863444,1.118991898,-0.666402334,-0.45517491,0.164302349,-0.406771782,-0.036873133,-0.263523654,0.158542699,0.189299475,-0.122293402,-0.017031058,-0.264166719,0.297041294,-0.02926752,0.03082503,23.74,0
144613,1.90556831,0.802343086,-0.702352833,4.051802699,0.308894472,-1.06475976,0.703893462,-0.396322672,-1.311505795,1.451930851,-0.380838914,0.469610824,0.370179202,0.314593025,-1.521881704,0.015038226,-0.221062654,-1.183946989,-1.616551356,-0.314023477,0.042419869,0.264544013,0.203037152,0.930320959,0.128790773,-0.038873039,-0.055039419,-0.0505458,0,0
144624,-0.154120569,1.118720172,-0.449681311,-0.671766795,0.828288919,-0.601492642,0.875897235,0.041087419,-0.100860366,-0.356153455,1.120958993,0.5357672,-0.261068839,-0.851342773,-0.913335678,0.481050688,0.161844873,0.240897487,-0.017060879,0.137457111,-0.316304737,-0.734591288,0.111368557,0.653681221,-0.422554397,0.092309144,0.332958842,0.130569679,12.96,0
144687,1.889260913,-0.358301352,-1.326566822,0.341238029,0.042427626,-0.580266416,0.088589777,-0.168774448,0.209042777,0.319452454,0.695931049,0.759320079,0.064868985,0.582825838,0.073994779,0.397691935,-0.885493746,0.317603395,0.022231458,-0.04542013,0.219177263,0.541020744,-0.011064607,-0.420887544,-0.039595553,0.387825542,-0.074633557,-0.062120382,80.98,0
144779,0.132591953,0.772789656,0.663453745,1.06778136,0.225161775,-0.536379173,0.593952221,-0.168140116,-0.559862136,0.095060925,-0.806974874,-0.442551179,-0.453011232,0.519193175,1.392920247,-1.238201869,0.763466147,-0.34174856,2.842920299,0.216374535,-0.176591818,-0.379253659,0.055520092,-0.065120638,-0.868457055,0.604289992,0.162428609,0.179961692,8.99,0
144808,-2.405207092,2.94382339,-7.616654221,3.533373872,-5.417493628,-0.112631915,-1.329371563,1.709416808,-2.322715609,-6.54098852,4.404578482,-4.93815929,-0.74098464,-7.462960627,0.53496766,-4.671031532,-4.472403254,-0.9820899,3.490068593,-0.338706731,0.652683372,0.414132297,0.023869073,-0.260616387,0.405316462,0.029106742,0.519806552,-0.469537114,667.55,1
144819,1.906726384,0.616254657,-0.900046451,3.497413419,0.794825357,0.30601541,0.193450613,0.009230337,-1.466519423,1.690684801,0.718508275,0.507568445,0.358517238,0.527148718,-0.971209633,1.04511024,-1.15221304,0.161867478,-1.525256534,-0.231933404,0.286303982,0.787097462,0.090733962,0.703112893,0.109355104,0.08080692,-0.049148174,-0.054572964,4.54,0
144823,0.086958157,0.922355524,-0.34983713,-0.616713472,0.823434849,-0.601400644,0.836051461,0.070745554,-0.199406174,-0.646161659,0.991043664,0.196520588,-0.882958269,-0.656618286,-0.863111378,0.527590566,0.207210676,0.33455223,0.01590365,-0.015526338,-0.288016561,-0.76271456,0.118083771,0.638819579,-0.493280366,0.089143001,0.212179826,0.074132865,7.18,0
144839,-6.423306456,1.658514509,-5.866439564,2.052064402,-0.615816843,-3.372265711,-5.036555755,2.643106015,-2.274630047,-7.04922936,3.916802557,-4.481279599,-1.027479327,-7.113872782,-0.85277523,-3.839559974,-5.056009988,-1.344497531,1.148472939,-0.713515811,0.641210916,-0.256678382,-2.337232764,-0.158277898,1.198797445,-0.261257807,0.780125484,-0.731800816,0,1
145118,2.042386812,-0.53346607,-0.740057078,0.25825565,-0.321117622,0.199135674,-0.774490195,0.154581883,1.721939253,-0.126357787,-1.921078373,-0.535766809,-1.08191458,0.003188444,0.720437242,0.370193322,-0.717695547,0.699129183,0.041305935,-0.258136975,0.177234916,0.685033192,0.044025413,0.028607095,0.026996507,-0.139247015,0.027378234,-0.041219785,7.53,0
145226,1.606049749,-1.116631692,-0.512894994,0.593546393,-0.707027844,0.290096666,-0.482314566,0.095514335,1.910986623,-0.524775577,-1.507719437,0.717049141,0.087852787,-0.457647923,-0.37795117,-0.251004888,-0.270953184,-0.114945205,0.369686438,0.175611447,-0.119041684,-0.448249445,0.134037836,0.451638417,-0.267850985,-0.900528763,0.040145632,0.010521051,200,0
145229,-0.908961241,1.409450011,0.829259471,2.376385764,2.060426001,0.587015333,1.531466358,0.04533283,-2.479320675,0.611487775,-0.714436781,-0.315122113,-0.141677616,0.427224631,-2.280928663,0.783533351,-1.163494426,0.211033288,-0.601171005,0.007452869,-0.001517295,-0.190608018,-0.581288858,-1.11661803,1.161979493,0.18850912,-0.060831024,0.026020964,38,0
